Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,Rx CTCSS,DCS,Rx DCS,Skip,Step,Mask,Attenuator,Comment,IPO,
135,438.750000,431.150000,Minus,7.600000,SR5RK,On,Tone,118.8 Hz,118.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
136,439.275000,431.675000,Minus,7.600000,SR5RR,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
137,439.475000,431.875000,Minus,7.600000,SR5RW,On,None,88.5 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
138,145.687500,145.087500,Minus,0.600000,SR5S,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
139,145.775000,145.175000,Minus,0.600000,SR5U,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
140,438.912500,431.312500,Minus,7.600000,SR5UOS,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
141,439.300000,431.700000,Minus,7.600000,SR5UR,On,Tone,127.3 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
142,438.825000,431.225000,Minus,7.600000,SR5VW,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
143,145.750000,145.150000,Minus,0.600000,SR5W,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
144,439.350000,431.750000,Minus,7.600000,SR5WA,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
145,438.400000,430.800000,Minus,7.600000,SR5WD,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
146,439.500000,145.787500,Split, ,SR5WG,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
147,438.900000,431.300000,Minus,7.600000,SR5WK,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
